ID,Textos
TW0567, Te esperamos   Estos días visítanos en el  especial de   De JUEVES 6 a SÁBADO 8: de 11 a 15 y de 16:30 a 19h  DOMINGO 9: de 10:30 a 15h           Hevia 
TW0568," Los  son conocidos como las  catedrales  del campo ,  ya que destacan en el paisaje rural por su altura.  Forman parte de nuestro patrimonio industrial agroalimentario aunque, lamentablemente, la gran mayoría están olvidados y en desuso.   INFO   "
TW0569,Horno Alto núm 2 de Puerto de Sagunto       
TW0570," Ya tienes planes para la segunda quincena de    Sara Del Hoyo impartirá en  un  sobre el estudio del    19, 21, 26 y 28 de abril    y  en directo y en        "
TW0571,"La Ruta del Tambor y del Bombo y los pueblos mineros Además de sus tambores, esta zona está también profundamente marcada por su pasado minero. Con un  excelente patrimonio industrial en pueblos, como Escucha, Utrillas y Andorra, para conocerlo a través de museos y su tren minero "
TW0572,    GRATIS en visita libre       Apertura del   de 10:30 a 17:30 horas            
TW0573,"I Encontro sobre o Patrimonio Industrial do Alto Minho Viana do Castelo, 14 15 abril  Información:       "
TW0574,Buenos días amantes del  Hoy los antiguos talleres generales de Puerto de Sagunto como  Durante una semana no habrá blog porque me he quedado sin ordenador   y estoy solucionándolo 
TW0575," Y esto lo dice un partido, el PP, que regaló todo el patrimonio industrial a sus amiguetes y correligionarios. Caraduras, es poco. No tienen vergüenza. Son de una desfachatez de insulto."
TW0576,Publicados los textos de las  Jornadas sobre patrimonio industrial y tecnológico mueble  del IPCE celebradas en 2018    vía 
TW0577,"Muy distinto. Son suelos que vende el Invied para vivienda. Aquí es patrimonio industrial de gran valor que se tasa como residencial para que con la recalificacion el Invied saque por un cuarto lo que valdría el todo, asumiendo el Ayto todas las cargas   "
TW0578,Otro elemento de patrimonio industrial castellanoleonés que se pierde sin que haya ninguna consecuencia.
TW0579,"Las  III Jornadas de Patrimonio Industrial del Cantábrico  tendrán lugar los próximos días 21 y 22 de Abril de 2023, en Escuela Politécnica de Ingeniería de Minas y Energía Torrelavega (Cantabria). "
TW0580,"Araceli Mora aprendió el oficio textil de sus padres:  Desde niña aprendí a tejer, primero en telares manuales y luego en automáticos... Monté mi taller y todos esos maravillosos aprendizajes me sirven cada día .    "
TW0581,"25  Jornadas internacionales de Patrimonio Industrial         Gijón   Xixón, 27 30 setiembre 2023         Organiza INCUNA    Inscripción:           "
TW0582,"   Seguimos defendiendo nuestro patrimonio industrial frente a la especulación, seguimos defendiendo una ciudad para sus gentes y no para el engorde de los bolsillos de los de siempre.     "
TW0583,En el blog de AVPIOP IOHLEE:  AVPIOP comparece en la Comisión de Cultura del Parlamento Vasco para informar sobre la situación de los Grandes Molinos Vascos de      a través de 
TW0584,El Ayuntamiento de Guadix presenta el Catálogo de Patrimonio Industrial del municipio 
TW0585,"  Es un problema muy extendido. No se valora el patrimonio industrial: es feo, no es antiguo, solo viejo, etc...Y así estamos perdiendo patrimonio día a día. Por otra parte, la demolición deja suculentas pastillas de terreno urbanizable."
TW0586, ya están a la venta las primeras rutas del año del programa  De itinerarios por el patrimonio  que en 2023 estarán protagonizadas por el Patrimonio Industrial y el Camín de los Santuarios. Arranca el 22 de abril en el concejo de Quirós.  
TW0587,Hoy con nuestro compañero  nos adentramos en la  y el  de la  del carbón en la provincia de   vía  
TW0588,"Hoy en el blog, concurso fotográfico y saberes de mujeres en una publicación.   "
TW0589,Buenos días amantes del   Antiguo matadero de Sueca como      
TW0590,"Jesús Lorente, ha dado a conocer esta mañana que hace unas semanas se dictó una resolución para la puesta en marcha del Catálogo de Patrimonio Industrial de Guadix, lo cual significa que desde el ayuntamiento accitano se ha iniciado un procedimiento   "
TW0591,Nuevos usos para el Patrimonio Industria
TW0592,"El trabajo de  para la difusión del patrimonio industrial asturiano es encomiable. Por aquí dejo un tweet, pero todo su contenido es una joya   "
TW0593,   X Coloquio Latinoamericano para la conservación del     Fecha límite de envío de resumen: 15 de mayo de 2023   Más información:  
TW0594,"Poco podía imaginar el rey Alfonso XIII en 1904, cuando inauguró en Almería el cargadero El Alquife de la compañía minera inglesa, que la vanguardista estructura se convertiría en un valioso legado del patrimonio industrial español o que se iba a transformar en paseo peatonal "
TW0595,No renunciamos a conseguir que el cargadero de  sea también protegido y rehabilitado   
TW0596, una de cal y otra de arena: el cargadero de  protegido; el de  sin protección.     a través de 
TW0597,El Ayuntamiento de Guadix presenta el Catálogo de Patrimonio Industrial de Guadix  lt;iframe src=  
TW0598,Nerja convertirá el antiguo molino de calle Ánimas en centro de interpretación del patrimonio industrial 
TW0599,"Hoy me ha entrevistado la Productora La República del Lápiz para la serie documental Informe, para A punt En un lugar sin igual, en el interior del crisol del Horno Alto 2 de Puerto de Sagunto       "
TW0600," INCUNA celebra este 2023 sus XXV Jornadas Internacionales de Patrimonio Industrial. En estos veinticinco años ininterrumpidos, las Jornadas de INCUNA han sido cita y lugar de encuentro de investigadores, estudiosos, gestores patrimoniales y turísticos... "
TW0601, Uno de los pilares de la Capitalidad Europea del Turismo Inteligente es el patrimonio cultural  Ponemos en valor el patrimonio industrial con una nueva ruta por la Macarena y la reapertura de la Torre de los Perdigones     
TW0602,"Los días 20 y 21 de abril tendrá lugar el X Seminario del Aula GI de Patrimonio Industrial de la UPM,  Titulado  De fábricas y sueños: Viajes por los territorios de la producción   PROGRAMA:    INSCRIPCIÓN:  "
TW0603," La iconografía: el arte de las máquinas o las máquinas que hacen arte, uno de los temas que Sara Del Hoyo tratará en   los días 19, 21, 26 y 28 de abril en su        y  en directo DIFERIDO       "
TW0604,"Tras la restauración de este edificio que forma parte del patrimonio industrial de Castronuño,  abre sus puertas con el fin de dar un mejor servicio a las personas que vienen a nuestro pueblo para disfrutar de sus numerosos recursos turísticos.  "
TW0605," La cosa no es tener razón sino convencer a los demás de que la tienes .  Esa era la idea del Club Xeitu, que montó una exposición  Ahora se puede ver online  para salvar del derribo a  La Recuelga , patrimonio industrial de León  La historia completa   "
TW0606,Locomotora de maniobras 10321.              
TW0607,  DESTINO TURÍSTICO    Visita esta Semana Santa nuestro Patrimonio Industrial Minero y descubre además todos los tesoros turístico que tiene Escucha.  Toda la información en los siguientes enlaces:     
TW0608,"PATRIMONIO INDUSTRIAL |  Su éxito fue lo que nos puso en el punto de mira , asegura del Reguero,  cuando solicitas estas cosas, si no te mueves, sale la noticia un día y luego acaba en un cajón   por   "
TW0609,"RUTA DEL PATRIMONIO INDUSTRIAL  Visitamos la Fundición de campañas de  el Molino de mareas de Santa Olaja en  y el Cargadero de Dícido en Castro Urdiales, cuya restauración comienza ya, con el 1,5  Cultural del  la DG Patrimonio Cultural y el Ayto. "
TW0610, Agradecemos la participación del equipo multidisciplinario en función del estudio en desarrollo del Patrimonio Industrial Minero.
TW0611, del    y  de   Desafíos para el resguardo del patrimonio industrial en México     
TW0612,"Aprovecho este espacio para promocionar el curso de Sara, en la UNED de Cantabria. Se titula: Introducción al estudio del Patrimonio Industrial. Siendo ella de Torlavega, sabe de lo que habla   "
TW0613,"Ya avisamos de que entamábamos algo bueno para primavera     Feria del Libro de Laciana   Pozo María, Caboalles de Abajo   Sábado 6 de mayo  Patrimonio industrial minero, literatura, clase obrera y la nuesa tsingua, todo junto a través de encuentros, charlas, juegos y música. "
TW0614,"  Conoces     Un proyecto que aúna los valores de  belleza e inclusión de la  reutilización del patrimonio industrial...    Lee la entrevista a Siro Santos García, uno de sus confundadores, en   "
TW0615,SEVILLA I La Torre de los Perdigones ha reabierto sus puertas al público con una oferta ampliada que supone un primer hito en la estrategia de recuperación del patrimonio industrial de Sevilla   
TW0616,"Hoy en el blog, un única entrada, de arte e industria.    "
TW0617,"Buenos días amantes del  hoy  de algunas de las magníficas  litografías elaboradas por el artista Cheché, que se pueden ver en centro de interpretación del poblado de Bustiello (Mieres)    "
TW0618,   No contaba como patrimonio industrial 
TW0619," La segunda cita del ciclo  Azucarera San Isidro  fue con Julián Sobrino Simal y Patrimonio industrial de Andalucia. Memoria, lugar y acción         "
TW0620," Buena oportunidad para ponernos en la vanguardia de nuestro rico patrimonio industrial a desarrollar en Jerez, del 19 al 21 de octubre de 2023.  IV congreso internacional de Patrimonio Industrial y obra públ "
TW0621," 75  aniversario del Instituto de la Grasa, edificio Patrimonio Industrial de Sevilla        "
TW0622,Y lo venden como UN LOGRO. DESTROZO de  
TW0623,"121 años después de empezar su construcción, el Cable Inglés podrá ser transitado por los almerienses. Uno de los mejores ejemplos de patrimonio industrial y minero de Andalucía, ha luchado por mantenerse en pie. Veamos algo de su historia   "
TW0624, Soy Torre de los Perdigones. Soy Patrimonio Industrial.   
TW0625," Apúntate      19, 21, 26 y 28 de abril en   Sara Del Hoyo impartirá el   Introducción al estudio del     Modalidades:  y  en directo y en DIFERIDO          "
TW0626,"Alquife , patrimonio industrial españo"
TW0627,Descubriendo Patrimonio Industrial de Asturias. Centro de Empresas la Curtidora de Avilés      
TW0628,"Hoy una sola entrada en el blog, sobre La Curtidora de Avilés.    "
TW0629,Buenos días amantes del  Hoy el Museo etnográfico de Quirós como    
TW0630,"La vergüenza de  y mientras tanto  como  mirando para otro lado, por sus intereses.   Tienen una deuda histórica con el bilbaíno barrio de Zorroza.   Cumplirán      Gracias         "
TW0631,  Se ha derribado también parte de un muro que fue importante escenario de los Sitios de un cuartel del sXVIII . Y más cosas. Y fuera de Zaragoza la Central térmica y su chimenea de Andorra a pesar de los informes a su favor como patrimonio industrial.
TW0632,"La convocatoria para Coloquio Latinoamericano Para la Conservación del Patrimonio Industrial está abierta.   Si eres estudiante o ejerces en el sector académico, artístico, gestoría cultural, gubernamental o privado,  participa         "
TW0633,"Estación de Palacios del Sil (León), se encuentra en la Lista Roja del Patrimonio             "
TW0634,2 3 La bodega conserva un extraordinario patrimonio industrial que se remonta al siglo XIX. Conservan unos preciosos carteles publicitarios de principios del siglo XX de este elixir inventado por los hermanos Violet       
TW0635,"La conservación del patrimonio industrial es una obligación legal, pero ni el  ni la Diputación de  han hecho nada por impedir el deterioro casi total de Grandes Molinos Vascos.    Lo que ha pasado con ese edificio en Zorrotza es horroroso . "
TW0636,La estación de Castroverde de Campos (Zamora) en la Lista Roja del Patrimonio.      
TW0637,"Reapertura de la Torre de Perdigones. Soy Torre de Perdigones, soy Patrimonio Industrial. Sevilla      "
TW0638,"Hoy en el blog, reapertura de la Torre de Perdigones de Sevilla y la estación de Castroverde de Campos en la    "
TW0639,"Buenos días amantes del  más detalles industriales en mi  con Casaramona, una gran     "
TW0640,"CHIMENEA DE LA CROS, MÁLAGA  La chimenea Cros de Málaga, el último vestigio de la vieja Fábrica de Ácido Sulfúrico La Trinidad  vía         "
TW0641,  Patrimonio Industrial  Ciencia   Tecnologia   
TW0642,"Seguimos manteniendo las vistas al patrimonio industrial del barrio y a la estación de Atocha, los dos elementos que hicieron posible la creación del barrio del Pacífico hace más de 150 años. "
